,Procedure,Outcome,Features,Model,Rep,Fold,FPR,TPR,Thresholds
118,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.05453054530545305,0.19955654101995565,0.7113699070227875
119,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.05494054940549405,0.19955654101995565,0.7110981889714376
120,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.05494054940549405,0.2017738359201774,0.7108725988844891
121,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.05617056170561706,0.2017738359201774,0.7105565912777005
122,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.05617056170561706,0.20620842572062084,0.7105278829491755
123,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.056580565805658053,0.20620842572062084,0.7098992358763452
124,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.056580565805658053,0.20842572062084258,0.7096914672502337
125,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.056990569905699055,0.20842572062084258,0.7093328411052179
126,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.056990569905699055,0.2106430155210643,0.7091941749354863
127,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.05904059040590406,0.2106430155210643,0.7080658345073377
128,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.05904059040590406,0.21286031042128603,0.7078174124508492
129,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.05945059450594506,0.21286031042128603,0.7076193370905628
130,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.05945059450594506,0.21951219512195122,0.7064957179813405
131,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.06273062730627306,0.21951219512195122,0.7038049035019677
132,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.06273062730627306,0.22394678492239467,0.7022203689635954
133,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.06355063550635506,0.22394678492239467,0.701640727927815
134,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.06355063550635506,0.23059866962305986,0.7009540251948383
135,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.06519065190651907,0.23059866962305986,0.7000774485929204
136,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.06519065190651907,0.2328159645232816,0.6997410953088032
137,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.06970069700697007,0.2328159645232816,0.6960585822517906
138,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.06970069700697007,0.23503325942350334,0.6959481690759095
139,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.07093070930709307,0.23503325942350334,0.6953768410748353
140,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.07093070930709307,0.23725055432372505,0.6953761957405158
141,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.07257072570725707,0.23725055432372505,0.6949986031802801
142,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.07257072570725707,0.2394678492239468,0.69498479245876
143,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.07339073390733908,0.2394678492239468,0.6946607874777901
144,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.07339073390733908,0.24390243902439024,0.6942430727713949
145,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.07380073800738007,0.24390243902439024,0.6935762455093314
146,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.07380073800738007,0.24611973392461198,0.6933699598064577
147,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.07462074620746208,0.24611973392461198,0.6931581880493015
148,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.07462074620746208,0.24833702882483372,0.6928741625978193
149,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.07585075850758508,0.24833702882483372,0.6923383519322717
150,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.07585075850758508,0.25055432372505543,0.6921115279368144
151,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.07831078310783107,0.25055432372505543,0.6903276682768069
152,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.07831078310783107,0.2549889135254989,0.6898926621476174
153,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.07872078720787208,0.2549889135254989,0.6898872406184785
154,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.07872078720787208,0.2572062084257206,0.6898660975044807
155,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.07995079950799508,0.2572062084257206,0.6897711261236046
156,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.07995079950799508,0.2616407982261641,0.6891482649665747
157,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.08077080770807708,0.2616407982261641,0.6887517186569838
158,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.08077080770807708,0.2682926829268293,0.6875305696574517
159,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.08159081590815909,0.2682926829268293,0.6870743740667994
160,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.08159081590815909,0.2749445676274945,0.6865593693944771
161,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.08200082000820008,0.2749445676274945,0.6860351674434669
162,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.08200082000820008,0.2771618625277162,0.6857594563583927
163,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.08282082820828209,0.2771618625277162,0.6847758929130157
164,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.08282082820828209,0.2793791574279379,0.6846863743788204
165,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.08405084050840508,0.2793791574279379,0.6843789199852606
166,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.08405084050840508,0.2838137472283814,0.6840632859617148
167,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.08528085280852808,0.2838137472283814,0.6836689310554637
168,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.08528085280852808,0.2926829268292683,0.6813819083137497
169,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.08569085690856909,0.2926829268292683,0.6809327857507231
170,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.08569085690856909,0.29490022172949004,0.6807628973148906
171,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.08651086510865108,0.29490022172949004,0.6800741080364398
172,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.08651086510865108,0.29711751662971175,0.6797298355153609
173,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.08856088560885608,0.29711751662971175,0.6784792073805599
174,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.08856088560885608,0.29933481152993346,0.6783409076298571
175,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.09020090200902009,0.29933481152993346,0.6774573578519321
176,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.09020090200902009,0.30155210643015523,0.6771076817709497
177,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.0930709307093071,0.30155210643015523,0.6760461964642863
178,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.0930709307093071,0.30376940133037694,0.6758867216398659
179,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.09348093480934809,0.30376940133037694,0.6751980074503364
180,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.09348093480934809,0.31042128603104213,0.6747876032928857
181,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.0963509635096351,0.31042128603104213,0.6724722150934123
182,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.0963509635096351,0.31263858093126384,0.6721795338436215
183,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.0992209922099221,0.31263858093126384,0.6704237814859174
184,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.0992209922099221,0.3148558758314856,0.6702637098282135
185,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.1008610086100861,0.3148558758314856,0.6693572394755077
186,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.1008610086100861,0.328159645232816,0.6677979343527447
187,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.1016810168101681,0.328159645232816,0.6676132466337169
188,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.1016810168101681,0.3303769401330377,0.6675123717658068
189,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.10414104141041411,0.3303769401330377,0.6653941156602041
190,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.10414104141041411,0.3325942350332594,0.6649483790655454
191,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.1057810578105781,0.3325942350332594,0.6629666705671747
192,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.1057810578105781,0.3348115299334812,0.6621236102400014
193,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.1070110701107011,0.3348115299334812,0.6616319209293734
194,Fusion,High_Health_Utilizer,Health_Util_Features,Full_dataset,0,0,0.1070110701107011,0.3370288248337029,0.6616219465548654
